Iteración,Fitness
127,0.00486638352389942
128,0.00486638352389942
129,0.00486638352389942
130,0.0036565869189504633
131,0.0036565869189504633
132,0.003126843608268124
133,0.003126843608268124
134,0.0027229688424727284
135,0.0027229688424727284
136,0.0017998123337989726
137,0.0017998123337989726
138,0.0017998123337989726
139,0.0017083077124618676
140,0.0015849921669371001
141,0.0011944757060797727
142,0.0009293381068194681
143,0.0009293381068194681
144,0.0009293381068194681
145,0.0009254520157489734
146,0.0009254520157489734
147,0.0005849787104775421
148,0.0005849787104775421
149,0.00045793447262192967
150,0.00045793447262192967
151,0.00037352136059626626
152,0.00037352136059626626
153,0.00037352136059626626
154,0.00037352136059626626
155,0.00037352136059626626
156,0.00037352136059626626
157,0.00037352136059626626
158,0.00037352136059626626
159,0.00037352136059626626
160,0.00037352136059626626
161,0.0002988553336030939
162,0.0002988553336030939
163,0.00025358457802625675
164,0.00025358457802625675
165,0.00021839577084838572
166,0.00021839577084838572
167,0.00021839577084838572
168,0.00021839577084838572
169,0.0001369236156213511
170,0.0001369236156213511
171,0.0001369236156213511
172,0.0001369236156213511
173,8.282458737494579e-05
174,8.282458737494579e-05
175,7.224903978745404e-05
176,7.224903978745404e-05
177,7.042882331240894e-05
178,7.042882331240894e-05
179,5.1875396689442004e-05
180,5.1875396689442004e-05
181,4.8055241804288736e-05
182,4.611230809443992e-05
183,3.2190344102155564e-05
184,2.9719302763640034e-05
185,2.9719302763640034e-05
186,2.9719302763640034e-05
187,2.9719302763640034e-05
188,2.7771878786037313e-05
189,2.483579016126185e-05
190,2.483579016126185e-05
191,2.483579016126185e-05
192,2.483579016126185e-05
193,1.8829681326827173e-05
194,1.8829681326827173e-05
195,1.1549254591219946e-05
196,1.1549254591219946e-05
197,5.4037035360600535e-06
198,5.4037035360600535e-06
199,5.4037035360600535e-06
200,5.4037035360600535e-06
201,5.4037035360600535e-06
202,5.4037035360600535e-06
203,5.4037035360600535e-06
204,5.4037035360600535e-06
205,5.4037035360600535e-06
206,5.4037035360600535e-06
207,5.4037035360600535e-06
208,5.4037035360600535e-06
209,4.338248680442602e-06
210,4.163324113363032e-06
211,4.0802071760195784e-06
212,3.3307744519910443e-06
213,2.958741630995855e-06
214,2.877680879904019e-06
215,2.1385609757304564e-06
216,2.1385609757304564e-06
217,2.1385609757304564e-06
218,1.8349837851322646e-06
219,1.8349837851322646e-06
220,1.8349837851322646e-06
221,1.8349837851322646e-06
222,1.587315262567976e-06
223,1.587315262567976e-06
224,1.080578967720091e-06
225,1.080578967720091e-06
226,8.80083689456837e-07
227,8.80083689456837e-07
228,7.167485998504102e-07
229,7.167485998504102e-07
230,4.7000560707843415e-07
231,4.7000560707843415e-07
232,4.7000560707843415e-07
233,4.7000560707843415e-07
234,4.7000560707843415e-07
235,4.7000560707843415e-07
236,3.375192380685704e-07
237,3.375192380685704e-07
238,3.375192380685704e-07
239,3.375192380685704e-07
240,3.375192380685704e-07
241,3.375192380685704e-07
242,2.6956845090245414e-07
243,2.6956845090245414e-07
244,1.53103361073476e-07
245,1.53103361073476e-07
246,1.2940955637195307e-07
247,1.2940955637195307e-07
248,1.2940955637195307e-07
249,1.2940955637195307e-07
250,1.1979733295940403e-07
251,1.1979733295940403e-07
252,1.0327056392840093e-07
253,1.0327056392840093e-07
254,1.0327056392840093e-07
255,8.452407577778588e-08
256,8.452407577778588e-08
257,8.278242702757489e-08
258,8.278242702757489e-08
259,6.715246325770922e-08
260,4.521193550358345e-08
261,3.186161558069763e-08
262,3.186161558069763e-08
263,3.186161558069763e-08
264,2.9890142797677976e-08
265,2.9890142797677976e-08
266,2.9890142797677976e-08
267,2.483668602303242e-08
268,2.483668602303242e-08
269,2.4333367456988064e-08
270,2.4333367456988064e-08
271,2.4333367456988064e-08
272,2.274041767459582e-08
273,2.274041767459582e-08
274,1.2974725569425514e-08
275,1.2974725569425514e-08
276,1.2974725569425514e-08
277,1.2974725569425514e-08
278,1.2974725569425514e-08
279,1.0487285557026505e-08
280,1.0487285557026505e-08
281,9.020629824482344e-09
282,9.020629824482344e-09
283,9.020629824482344e-09
284,9.020629824482344e-09
285,8.435140997971494e-09
286,7.670212914174648e-09
287,5.27239738602153e-09
288,5.27239738602153e-09
289,4.620701742713287e-09
290,4.620701742713287e-09
291,3.8851083683031705e-09
292,3.8851083683031705e-09
293,3.8851083683031705e-09
294,3.8851083683031705e-09
295,3.8851083683031705e-09
296,3.82507231400412e-09
297,3.0241353959541062e-09
298,2.657620410685122e-09
299,2.657620410685122e-09
300,2.657620410685122e-09
301,2.2885475833423026e-09
302,1.6926413256764223e-09
303,1.6926413256764223e-09
304,1.3699462669052606e-09
305,1.3009215304256745e-09
306,1.194549148125069e-09
307,1.0761329734097856e-09
308,8.18645646519838e-10
309,7.160764878008848e-10
310,7.160764878008848e-10
311,7.160764878008848e-10
312,5.330820705526887e-10
313,5.330820705526887e-10
314,4.584537008152089e-10
315,4.584537008152089e-10
316,4.584537008152089e-10
317,4.584537008152089e-10
318,3.7253145586640166e-10
319,3.7253145586640166e-10
320,3.281020366659563e-10
321,3.281020366659563e-10
322,3.281020366659563e-10
323,3.281020366659563e-10
324,2.0312652697888566e-10
325,2.0312652697888566e-10
326,1.6687233609770752e-10
327,1.6687233609770752e-10
328,1.6687233609770752e-10
329,1.6687233609770752e-10
330,1.6055801757994284e-10
331,1.4353232499172771e-10
332,1.4128761693830833e-10
333,1.364963022007017e-10
334,9.536603492083323e-11
335,7.204573840235329e-11
336,6.63756287817602e-11
337,6.63756287817602e-11
338,6.345235822505845e-11
339,6.345235822505845e-11
340,6.345235822505845e-11
341,6.345235822505845e-11
342,6.345235822505845e-11
343,6.345235822505845e-11
344,6.345235822505845e-11
345,5.489834706050166e-11
346,5.489834706050166e-11
347,3.935860137704982e-11
348,3.935860137704982e-11
349,3.2357160122096415e-11
350,2.5187074108442276e-11
351,2.5187074108442276e-11
352,2.5187074108442276e-11
353,1.6787636893745022e-11
354,1.4555038717202557e-11
355,9.902724588062351e-12
356,9.902724588062351e-12
357,9.902724588062351e-12
358,9.902724588062351e-12
359,9.902724588062351e-12
360,9.902724588062351e-12
361,8.895973041689607e-12
362,8.895973041689607e-12
363,8.895973041689607e-12
364,8.895973041689607e-12
365,7.072847212779559e-12
366,7.072847212779559e-12
367,4.988070790271341e-12
368,4.988070790271341e-12
369,3.584929814156294e-12
370,3.584929814156294e-12
371,3.584929814156294e-12
372,3.584929814156294e-12
373,3.584929814156294e-12
374,3.584929814156294e-12
375,3.3112536926521956e-12
376,2.9098968103868836e-12
377,2.9098968103868836e-12
378,2.328612514082758e-12
379,2.322288008361387e-12
380,1.9063840718111437e-12
381,1.9063840718111437e-12
382,1.826209797539873e-12
383,1.4014529806458524e-12
384,1.4014529806458524e-12
385,1.3561562444777511e-12
386,1.2469171667901285e-12
387,1.2469171667901285e-12
388,1.2469171667901285e-12
389,1.0991125817055918e-12
390,1.0991125817055918e-12
391,9.617127011786394e-13
392,9.088081405160042e-13
393,8.328473898539394e-13
394,7.934948915806621e-13
395,5.982371204531891e-13
396,5.763644146095513e-13
397,5.763644146095513e-13
398,4.604134023020124e-13
399,3.4809114583812137e-13
400,3.2739317319181675e-13
401,2.1916412689839541e-13
402,2.1916412689839541e-13
403,2.1916412689839541e-13
404,2.1916412689839541e-13
405,2.1916412689839541e-13
406,2.1916412689839541e-13
407,2.1916412689839541e-13
408,2.1916412689839541e-13
409,2.1916412689839541e-13
410,2.1916412689839541e-13
411,2.092757845897082e-13
412,1.6305341143878907e-13
413,8.805889911715575e-14
414,8.805889911715575e-14
415,7.795894217625154e-14
416,6.335888143364691e-14
417,6.335888143364691e-14
418,6.335888143364691e-14
419,5.528391454738729e-14
420,5.528391454738729e-14
421,5.528391454738729e-14
422,5.528391454738729e-14
423,4.7854614472370366e-14
424,3.875686699858083e-14
425,2.859437521549562e-14
426,2.859437521549562e-14
427,2.859437521549562e-14
428,2.235278607256503e-14
429,2.235278607256503e-14
430,1.6573612409985694e-14
431,1.6573612409985694e-14
432,1.633138618170946e-14
433,1.633138618170946e-14
434,1.3679991937024688e-14
435,1.3679991937024688e-14
436,1.3679991937024688e-14
437,1.3333635755185558e-14
438,7.145391577792052e-15
439,7.145391577792052e-15
440,7.145391577792052e-15
441,7.145391577792052e-15
442,6.89416726778608e-15
443,5.0574509452413236e-15
444,4.6571067628884326e-15
445,4.4870773982267795e-15
446,3.511152751849103e-15
447,3.4420873329064404e-15
448,3.2225492605815258e-15
449,3.2225492605815258e-15
450,3.2225492605815258e-15
451,3.140909107790572e-15
452,2.966164863656573e-15
453,2.0383056335752878e-15
454,2.0038368712399923e-15
455,2.0038368712399923e-15
456,2.0038368712399923e-15
457,1.6747699240420842e-15
458,1.525804320544045e-15
459,1.525804320544045e-15
460,1.525804320544045e-15
461,1.525804320544045e-15
462,1.134461725819783e-15
463,9.244718253273866e-16
464,8.539908397867775e-16
465,8.000290685913171e-16
466,8.000290685913171e-16
467,8.000290685913171e-16
468,6.437250007808752e-16
469,6.305235799825884e-16
470,4.607432152431606e-16
471,4.607432152431606e-16
472,4.330302756184988e-16
473,3.6595856205023623e-16
474,3.3879736090258954e-16
475,2.209680265983976e-16
476,2.209680265983976e-16
477,2.1928854495529863e-16
478,2.096172122962478e-16
479,1.954808539716889e-16
480,1.816041730136679e-16
481,1.816041730136679e-16
482,1.6270623268122053e-16
483,1.4267924394146258e-16
484,1.4267924394146258e-16
485,1.4267924394146258e-16
486,1.3863022272670409e-16
487,1.2123650986366941e-16
488,1.129346058018314e-16
489,9.485130086203365e-17
490,9.24022237339084e-17
491,9.24022237339084e-17
492,9.24022237339084e-17
493,8.432325196965056e-17
494,6.803225220846703e-17
495,6.803225220846703e-17
496,6.627474226023032e-17
497,6.627474226023032e-17
498,6.627474226023032e-17
499,5.910640581609065e-17
500,5.5500338399618896e-17
