Iteración,Fitness
244,3.301588189609399e-07
245,3.301588189609399e-07
246,1.823724059737416e-07
247,1.823724059737416e-07
248,1.823724059737416e-07
249,1.823724059737416e-07
250,1.823724059737416e-07
251,1.823724059737416e-07
252,1.571772654886808e-07
253,1.1395895174014258e-07
254,1.0366034609417285e-07
255,9.868705989884976e-08
256,8.598736112130137e-08
257,6.390360426277937e-08
258,6.390360426277937e-08
259,6.390360426277937e-08
260,6.390360426277937e-08
261,4.4819658006671255e-08
262,4.345726852390313e-08
263,4.345726852390313e-08
264,4.345726852390313e-08
265,4.345726852390313e-08
266,3.328893245507603e-08
267,3.328893245507603e-08
268,3.328893245507603e-08
269,3.328893245507603e-08
270,3.328893245507603e-08
271,3.328893245507603e-08
272,1.8492489570121034e-08
273,1.8492489570121034e-08
274,1.8492489570121034e-08
275,1.8492489570121034e-08
276,1.3019830650146396e-08
277,1.3019830650146396e-08
278,1.3019830650146396e-08
279,9.168024884736502e-09
280,8.789710767283346e-09
281,8.789710767283346e-09
282,8.789710767283346e-09
283,8.789710767283346e-09
284,8.789710767283346e-09
285,8.228656389059944e-09
286,4.100482406392708e-09
287,4.100482406392708e-09
288,4.100482406392708e-09
289,4.100482406392708e-09
290,3.5031363252239273e-09
291,3.5031363252239273e-09
292,2.6492024072231788e-09
293,2.6492024072231788e-09
294,2.6492024072231788e-09
295,2.6492024072231788e-09
296,2.6492024072231788e-09
297,2.4409139248446336e-09
298,2.4409139248446336e-09
299,2.3644586272639825e-09
300,1.8079610414825408e-09
301,1.8079610414825408e-09
302,1.8079610414825408e-09
303,1.6550766025793677e-09
304,1.5031955586339255e-09
305,1.5031955586339255e-09
306,1.3193472248304755e-09
307,1.0620360576327154e-09
308,1.030502242414653e-09
309,1.030502242414653e-09
310,8.711359704571201e-10
311,8.711359704571201e-10
312,5.906520857145113e-10
313,5.843858173743172e-10
314,5.585827030061879e-10
315,5.150607586645087e-10
316,4.552480797908061e-10
317,3.982054114273118e-10
318,2.907921044626223e-10
319,2.260150256671138e-10
320,2.260150256671138e-10
321,2.260150256671138e-10
322,2.260150256671138e-10
323,2.260150256671138e-10
324,2.260150256671138e-10
325,2.260150256671138e-10
326,2.260150256671138e-10
327,1.996889343921311e-10
328,1.996889343921311e-10
329,1.8905810838637336e-10
330,1.8905810838637336e-10
331,1.0755401205476833e-10
332,1.0755401205476833e-10
333,9.554477808869904e-11
334,9.554477808869904e-11
335,6.933408585275195e-11
336,6.933408585275195e-11
337,5.1311389043027075e-11
338,5.1311389043027075e-11
339,5.1311389043027075e-11
340,4.9582795971105576e-11
341,4.9582795971105576e-11
342,4.9582795971105576e-11
343,4.9582795971105576e-11
344,4.9582795971105576e-11
345,4.9582795971105576e-11
346,4.9582795971105576e-11
347,4.386043633276627e-11
348,3.3248000860910534e-11
349,3.3248000860910534e-11
350,2.6997701484134868e-11
351,2.6997701484134868e-11
352,2.6997701484134868e-11
353,2.6997701484134868e-11
354,2.5754081687942346e-11
355,2.5754081687942346e-11
356,2.5754081687942346e-11
357,2.5754081687942346e-11
358,2.5754081687942346e-11
359,2.0327089458900535e-11
360,1.5788748760418412e-11
361,1.0452926248414679e-11
362,8.216769017755698e-12
363,6.717974052491122e-12
364,6.717974052491122e-12
365,6.717974052491122e-12
366,6.717974052491122e-12
367,6.717974052491122e-12
368,6.717974052491122e-12
369,5.708511132721606e-12
370,5.708511132721606e-12
371,4.011447600608024e-12
372,4.011447600608024e-12
373,3.230282292515436e-12
374,3.230282292515436e-12
375,2.5252246292279934e-12
376,2.5252246292279934e-12
377,1.5661204487864502e-12
378,1.5661204487864502e-12
379,1.5661204487864502e-12
380,1.5661204487864502e-12
381,1.3805474040600338e-12
382,1.3805474040600338e-12
383,1.251385807912136e-12
384,8.888184570490646e-13
385,8.763644797841387e-13
386,8.763644797841387e-13
387,8.763644797841387e-13
388,8.520204069403885e-13
389,8.520204069403885e-13
390,8.520204069403885e-13
391,8.520204069403885e-13
392,8.520204069403885e-13
393,6.74497366989431e-13
394,6.74497366989431e-13
395,6.64635308447759e-13
396,6.391719221974034e-13
397,6.05219442027447e-13
398,5.615712879624103e-13
399,5.518653292009192e-13
400,4.858863480538914e-13
401,4.426494295646701e-13
402,4.2841523584999443e-13
403,2.873347363851776e-13
404,2.873347363851776e-13
405,1.8683233358158199e-13
406,1.465869212405709e-13
407,1.465869212405709e-13
408,1.2467327861631861e-13
409,1.2467327861631861e-13
410,1.2467327861631861e-13
411,1.0172338252059583e-13
412,8.006698658918429e-14
413,8.006698658918429e-14
414,8.006698658918429e-14
415,8.006698658918429e-14
416,7.504228990678166e-14
417,6.147263252433635e-14
418,5.871508471457692e-14
419,5.786881921071597e-14
420,5.15795607237422e-14
421,4.6566637690597807e-14
422,3.835034545624406e-14
423,3.835034545624406e-14
424,3.835034545624406e-14
425,3.581051000709587e-14
426,3.5663890424776155e-14
427,2.6269059205743744e-14
428,2.5013041691818456e-14
429,2.5013041691818456e-14
430,1.995522905446711e-14
431,1.4759356522487853e-14
432,1.3249332573660053e-14
433,1.1004157713221365e-14
434,1.1004157713221365e-14
435,9.589878869244034e-15
436,9.589878869244034e-15
437,9.589878869244034e-15
438,9.589878869244034e-15
439,9.589878869244034e-15
440,9.589878869244034e-15
441,9.589878869244034e-15
442,9.397448758262412e-15
443,6.514641409863833e-15
444,5.282370944795378e-15
445,3.385389375026483e-15
446,2.7826126679978552e-15
447,2.441414088955675e-15
448,2.295748903130026e-15
449,1.7471321861342418e-15
450,1.7471321861342418e-15
451,1.5372237616793106e-15
452,1.0059878276137042e-15
453,1.0059878276137042e-15
454,1.0059878276137042e-15
455,1.0059878276137042e-15
456,1.0059878276137042e-15
457,1.0059878276137042e-15
458,1.0059878276137042e-15
459,1.0059878276137042e-15
460,1.0059878276137042e-15
461,1.0059878276137042e-15
462,9.600628115795093e-16
463,9.600628115795093e-16
464,9.600628115795093e-16
465,8.976294417908599e-16
466,8.640781771085362e-16
467,7.445802306086443e-16
468,7.374149184639016e-16
469,5.629224295453904e-16
470,5.285705206682154e-16
471,4.717899186115417e-16
472,4.717899186115417e-16
473,4.524775500364017e-16
474,4.0359979622517334e-16
475,3.9582434114412407e-16
476,3.9582434114412407e-16
477,3.868893018275503e-16
478,3.138634680936287e-16
479,3.138634680936287e-16
480,3.138634680936287e-16
481,3.138634680936287e-16
482,2.8306801861186084e-16
483,2.628500878165001e-16
484,2.2959876283736253e-16
485,2.2302981778572767e-16
486,1.8100812670117756e-16
487,1.8100812670117756e-16
488,1.605247631378594e-16
489,1.3640959833409074e-16
490,1.3640959833409074e-16
491,1.3309399793871997e-16
492,1.2070347803545128e-16
493,1.0759639843015227e-16
494,8.254840213511958e-17
495,7.452217508972741e-17
496,5.401392599610499e-17
497,5.401392599610499e-17
498,5.401392599610499e-17
499,5.401392599610499e-17
500,5.073047162441801e-17
