Iteración,Fitness
312,5.940384081991364e-10
313,5.940384081991364e-10
314,5.940384081991364e-10
315,5.940384081991364e-10
316,5.940384081991364e-10
317,5.940384081991364e-10
318,4.4574523843201047e-10
319,4.4574523843201047e-10
320,4.4574523843201047e-10
321,4.4574523843201047e-10
322,4.4574523843201047e-10
323,4.168136279293264e-10
324,2.641240266067592e-10
325,2.641240266067592e-10
326,2.641240266067592e-10
327,2.2505256971356404e-10
328,2.2505256971356404e-10
329,2.2505256971356404e-10
330,1.9918261300140862e-10
331,1.641991908171705e-10
332,1.2914150766063581e-10
333,1.2914150766063581e-10
334,1.2914150766063581e-10
335,1.2914150766063581e-10
336,1.2914150766063581e-10
337,1.1158156832952144e-10
338,1.1158156832952144e-10
339,6.492004880501324e-11
340,6.492004880501324e-11
341,5.261996705363818e-11
342,5.261996705363818e-11
343,3.139988342049094e-11
344,3.139988342049094e-11
345,3.139988342049094e-11
346,3.139988342049094e-11
347,3.139988342049094e-11
348,2.8771508980834387e-11
349,2.7345248090363305e-11
350,2.3369944622861798e-11
351,1.9804992595486636e-11
352,1.9804992595486636e-11
353,1.699877402046486e-11
354,1.3660598742768323e-11
355,1.3660598742768323e-11
356,1.3660598742768323e-11
357,1.3016670980387514e-11
358,1.3016670980387514e-11
359,1.3016670980387514e-11
360,1.248007101809949e-11
361,1.2122593439717672e-11
362,1.129201917048064e-11
363,1.129201917048064e-11
364,1.079097356020246e-11
365,7.054322886320991e-12
366,7.054322886320991e-12
367,7.054322886320991e-12
368,7.054322886320991e-12
369,5.405480365355839e-12
370,5.405480365355839e-12
371,5.405480365355839e-12
372,5.405480365355839e-12
373,5.405480365355839e-12
374,5.405480365355839e-12
375,3.229205557834203e-12
376,2.8056039376027246e-12
377,2.0348271311357488e-12
378,2.0348271311357488e-12
379,2.0348271311357488e-12
380,2.0348271311357488e-12
381,2.0348271311357488e-12
382,1.8123561917393887e-12
383,1.7601514196876328e-12
384,1.7601514196876328e-12
385,1.7601514196876328e-12
386,1.7601514196876328e-12
387,1.7601514196876328e-12
388,1.3223151352173981e-12
389,1.3223151352173981e-12
390,1.3223151352173981e-12
391,1.0379833383656426e-12
392,9.92123085441482e-13
393,9.92123085441482e-13
394,7.755824491884235e-13
395,5.614084494153475e-13
396,3.334852499365514e-13
397,3.334852499365514e-13
398,3.334852499365514e-13
399,3.334852499365514e-13
400,3.334852499365514e-13
401,2.4639924942792374e-13
402,2.4639924942792374e-13
403,2.0945063179379683e-13
404,2.0945063179379683e-13
405,2.0945063179379683e-13
406,1.5514573460633121e-13
407,1.2599427950851263e-13
408,9.266195687605142e-14
409,9.266195687605142e-14
410,9.266195687605142e-14
411,9.266195687605142e-14
412,9.266195687605142e-14
413,9.266195687605142e-14
414,9.169340469111875e-14
415,8.53463176455449e-14
416,8.022332127181827e-14
417,8.022332127181827e-14
418,7.174148900112721e-14
419,7.174148900112721e-14
420,6.71690986140588e-14
421,6.71690986140588e-14
422,5.3631547197898986e-14
423,3.380441861902548e-14
424,3.380441861902548e-14
425,3.380441861902548e-14
426,3.380441861902548e-14
427,3.380441861902548e-14
428,3.380441861902548e-14
429,3.29490224939054e-14
430,3.29490224939054e-14
431,2.480535842853619e-14
432,2.480535842853619e-14
433,2.480535842853619e-14
434,1.703967162331978e-14
435,1.703967162331978e-14
436,1.5638023224536925e-14
437,1.429164560280072e-14
438,9.128946452506989e-15
439,9.128946452506989e-15
440,7.210752243784371e-15
441,7.210752243784371e-15
442,7.210752243784371e-15
443,6.486251475884172e-15
444,6.486251475884172e-15
445,6.486251475884172e-15
446,5.0027527139426375e-15
447,5.0027527139426375e-15
448,4.2869011672737315e-15
449,4.2869011672737315e-15
450,4.2869011672737315e-15
451,4.2869011672737315e-15
452,4.2200251757929095e-15
453,4.2200251757929095e-15
454,3.344547289523989e-15
455,2.7332626392038284e-15
456,2.1535706666489282e-15
457,2.1535706666489282e-15
458,2.1535706666489282e-15
459,1.9176476148241794e-15
460,1.5927282898038196e-15
461,1.5927282898038196e-15
462,1.546511993637103e-15
463,1.1229731610123054e-15
464,1.0516926469744891e-15
465,1.0516926469744891e-15
466,9.871187308966885e-16
467,9.871187308966885e-16
468,7.256240050590847e-16
469,6.456349525294989e-16
470,6.456349525294989e-16
471,6.194280530683816e-16
472,4.3251214097558548e-16
473,3.194679901846238e-16
474,2.7241539386919613e-16
475,2.5605124383867306e-16
476,2.4303984362271244e-16
477,1.7956269707204331e-16
478,1.7956269707204331e-16
479,1.257298160606534e-16
480,1.257298160606534e-16
481,1.257298160606534e-16
482,1.166367007982645e-16
483,1.166367007982645e-16
484,1.166367007982645e-16
485,1.166367007982645e-16
486,1.166367007982645e-16
487,1.166367007982645e-16
488,1.166367007982645e-16
489,1.166367007982645e-16
490,9.262806904428556e-17
491,8.343962628264967e-17
492,7.917697126985898e-17
493,6.593535958031907e-17
494,5.360334833268672e-17
495,4.216653640728753e-17
496,3.994310864645516e-17
497,3.994310864645516e-17
498,3.703880924537607e-17
499,3.629126941176113e-17
500,3.139466885204692e-17
